date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:50:44	44205/44205	---M--	200	added ('OK')	image/jpeg	etag:%22acad-5dfa9d8cdbbf0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/14317363-1552279478131599-2305766279489871771-n.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/14317363-1552279478131599-2305766279489871771-n.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:50:46	50688/50688	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:50:43%20GMT	http://theme399v5.demov5.keyweb.vn/bong-da-cup-c1-chau-au/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/bong-da-cup-c1-chau-au/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:50:52	49963/49963	---M--	200	added ('OK')	image/jpeg	etag:%22c32b-5dfa9d8ccd960%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/b1277ee561799527cc68.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/b1277ee561799527cc68.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:50:53	50660/50660	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:50:51%20GMT	http://theme399v5.demov5.keyweb.vn/du-an-booking-kol/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/du-an-booking-kol/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:50:59	80044/80044	---M--	200	added ('OK')	image/jpeg	etag:%22138ac-5dfa9d8cf9c68%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/123.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/123.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:00	140243/140243	---M--	200	added ('OK')	image/jpeg	etag:%22223d3-5dfa9d8cdd360%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/chup-phong-su-ngay-cuoi-luong-gio-moi-duoc-du-nhap-15.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/chup-phong-su-ngay-cuoi-luong-gio-moi-duoc-du-nhap-15.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:00	51113/51113	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:50:58%20GMT	http://theme399v5.demov5.keyweb.vn/thiet-ke-catalogue-san-pham-tp-solar/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/thiet-ke-catalogue-san-pham-tp-solar/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:51:02	51031/51031	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:50:58%20GMT	http://theme399v5.demov5.keyweb.vn/ung-dung-bulong-inox-trong-co-khi/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/ung-dung-bulong-inox-trong-co-khi/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:51:05	18737/18737	---M--	200	added ('OK')	image/png	etag:%224931-5dfa9d8d01d50%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-6-img-review.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-6-img-review.png	(from http://theme399v5.demov5.keyweb.vn/)
08:51:11	66146/66146	---M--	200	added ('OK')	image/png	etag:%2210262-5dfa9d8d034c0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/nen-khach-hang2-2.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/nen-khach-hang2-2.png	(from http://theme399v5.demov5.keyweb.vn/)
08:51:12	50234/50234	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:51:09%20GMT	http://theme399v5.demov5.keyweb.vn/bulong-inox-chong-ri-la-gi/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/bulong-inox-chong-ri-la-gi/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:51:24	184633/184633	---M--	200	added ('OK')	image/jpeg	etag:%222d139-5dfa9d8c98da0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2019/12/tvc2-bia-ha-noi-2018-3.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2019/12/tvc2-bia-ha-noi-2018-3.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:25	47330/47330	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:51:22%20GMT	http://theme399v5.demov5.keyweb.vn/ty-giang-xa-go-la-gi-ty-giang-xa-go-duoc-su-dung-de-lam-gi/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/ty-giang-xa-go-la-gi-ty-giang-xa-go-duoc-su-dung-de-lam-gi/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:51:27	11207/11207	---M--	200	added ('OK')	image/png	etag:%222bc7-5dfa9d8ccece8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/home-3-05.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/home-3-05.png	(from http://theme399v5.demov5.keyweb.vn/)
08:51:28	53054/53054	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Oct%202022%2001:51:25%20GMT	http://theme399v5.demov5.keyweb.vn/c/kien-thuc/	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/c/kien-thuc/index.html	(from http://theme399v5.demov5.keyweb.vn/)
08:51:39	610308/610308	---M--	200	added ('OK')	image/jpeg	etag:%2295004-5dfa9d8cfe6a0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/2-1-ky0hkc1fui-1.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/2-1-ky0hkc1fui-1.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:44	30999/30999	---M--	200	added ('OK')	image/jpeg	etag:%227917-5dfa9d8cf5a00%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/untitled-1.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/untitled-1.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:45	2319/2319	---M--	200	added ('OK')	image/png	etag:%2290f-5dfa9d891b4c0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/themes/keyweb/css/images/dmca.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/themes/keyweb/css/images/dmca.png	(from http://theme399v5.demov5.keyweb.vn/)
08:51:45	108407/108407	---M--	200	added ('OK')	image/jpeg	etag:%221a777-5dfa9d8cdb808%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-1-img-bg-1.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-1-img-bg-1.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:47	19778/19778	---M--	200	added ('OK')	text/css	etag:%224d42-5b05f471645e8%22	http://lib.keyweb.vn/lib/swiper/swiper.min.css	C:/Users/admin/Desktop/examples/en_media/en_media/lib.keyweb.vn/lib/swiper/swiper.min.css	(from http://theme399v5.demov5.keyweb.vn/)
08:51:47	103059/103059	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Oct%202022%2001:51:45%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/admin/Desktop/examples/en_media/en_media/connect.facebook.net/en_US/fbevents.js	(from http://theme399v5.demov5.keyweb.vn/)
08:51:47	31982/31982	---M--	200	added ('OK')	text/css	etag:%227cee-5dfa9d8d05018%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-965028f5.min.css	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-965028f5.min.css	(from http://theme399v5.demov5.keyweb.vn/)
08:51:48	31106/31106	---M--	200	added ('OK')	text/css	etag:%227982-5dfa9d8d08ab0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-06fc14f1.min.css	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-06fc14f1.min.css	(from http://theme399v5.demov5.keyweb.vn/)
08:51:52	270018/270018	---M--	200	added ('OK')	image/jpeg	etag:%2241ec2-5dfa9d8ccfc88%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/ky-yeu-3.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/ky-yeu-3.jpg	(from http://theme399v5.demov5.keyweb.vn/)
08:51:52	607/607	---M--	200	added ('OK')	application/javascript	etag:%2225f-5dfa9d8d09668%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-259c0550.min.js	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-259c0550.min.js	(from http://theme399v5.demov5.keyweb.vn/)
08:51:53	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5e9e192a9db80%22	http://media.codev5.keyweb.vn/csvr-plugin/contact-form-7/images/ajax-loader.gif	C:/Users/admin/Desktop/examples/en_media/en_media/media.codev5.keyweb.vn/csvr-plugin/contact-form-7/images/ajax-loader.gif	(from http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/header-a21d3d99.min.css)
08:51:54	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-5e9e192234660%22	http://theme399v5.demov5.keyweb.vn/csvr-plugin/woocommerce/assets/fonts/star.eot	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/csvr-plugin/woocommerce/assets/fonts/star.eot	(from http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/header-6f2016e3.min.css)
08:51:55	313534/313534	---M--	200	added ('OK')	text/css	etag:%224c8be-5dfa9d8d06788%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/header-c93e2f09.min.css	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/header-c93e2f09.min.css	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:51:56	47891/47891	---M--	200	added ('OK')	application/javascript	etag:%22bb13-5dfa9d9161b48%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-5b6a26ad.min.js	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-5b6a26ad.min.js	(from http://theme399v5.demov5.keyweb.vn/)
08:51:57	2285/2285	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Oct%202022%2001:51:54%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Fgioi-thieu%2F	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed0690.json	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:51:58	2394/2394	---MC-	200	added ('OK')	text/xml	date:Wed,%2012%20Oct%202022%2001:51:55%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Fgioi-thieu%2F&format=xml	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed8d8d	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:51:58	4356/4356	---M--	200	added ('OK')	image/png	etag:%221104-5dfa9d8cd4aa8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-4-icon.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-4-icon.png	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:51:59	4239/4239	---M--	200	added ('OK')	image/png	etag:%22108f-5dfa9d8cd3ef0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-3-icon-2.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-3-icon-2.png	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:52:08	127934/127934	---M--	200	added ('OK')	application/javascript	etag:%221f3be-5b05f471645e8%22	http://lib.keyweb.vn/lib/swiper/swiper.min.js	C:/Users/admin/Desktop/examples/en_media/en_media/lib.keyweb.vn/lib/swiper/swiper.min.js	(from http://theme399v5.demov5.keyweb.vn/)
08:52:12	84282/84282	---M--	200	added ('OK')	image/jpeg	etag:%221493a-5dfa9d8d02138%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/img-9629.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/img-9629.jpg	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:52:13	86278/86278	---M--	200	added ('OK')	image/jpeg	etag:%2215106-5dfa9d8cec1a8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/3p6a3205.jpg	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/3p6a3205.jpg	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:52:14	2335/2335	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Oct%202022%2001:52:11%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Fdiem-khac-biet%2F	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embedb90d.json	(from http://theme399v5.demov5.keyweb.vn/diem-khac-biet/)
08:52:15	2447/2447	---MC-	200	added ('OK')	text/xml	date:Wed,%2012%20Oct%202022%2001:52:12%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Fdiem-khac-biet%2F&format=xml	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed5e01	(from http://theme399v5.demov5.keyweb.vn/diem-khac-biet/)
08:52:17	2260/2260	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Oct%202022%2001:52:13%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Fdu-an%2F	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed369a.json	(from http://theme399v5.demov5.keyweb.vn/du-an/)
08:52:17	62215/62215	---M--	200	added ('OK')	application/javascript	etag:%22f307-5dfa9d8d05bd0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-4ae52b7a.min.js	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-4ae52b7a.min.js	(from http://theme399v5.demov5.keyweb.vn/gioi-thieu/)
08:52:18	2363/2363	---MC-	200	added ('OK')	text/xml	date:Wed,%2012%20Oct%202022%2001:52:15%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Fdu-an%2F&format=xml	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed54e8	(from http://theme399v5.demov5.keyweb.vn/du-an/)
08:52:19	2425/2425	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Oct%202022%2001:52:16%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Flinh_vuc%2Fgiai-phap-marketing-tong-the%2F	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed13db.json	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:20	2538/2538	---MC-	200	added ('OK')	text/xml	date:Wed,%2012%20Oct%202022%2001:52:17%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Flinh_vuc%2Fgiai-phap-marketing-tong-the%2F&format=xml	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed55db	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Oct%202022%2001:52:18%20GMT	http://theme399v5.demov5.keyweb.vn/lien-he	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/lien-he.5c.delayed	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:21	62822/62822	---M--	200	added ('OK')	application/javascript	etag:%22f566-5dfa9d8d07340%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-a5c430c9.min.js	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/cache/fvm/1652370324/out/footer-a5c430c9.min.js	(from http://theme399v5.demov5.keyweb.vn/diem-khac-biet/)
08:52:26	36691/36691	---M--	200	added ('OK')	image/png	etag:%228f53-5dfa9d8ccd190%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-4-img-5.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/section-4-img-5.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:27	3328/3328	---M--	200	added ('OK')	image/png	etag:%22d00-5dfa9d8cce518%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/tick2.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/tick2.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:29	9828/9828	---M--	200	added ('OK')	image/png	etag:%222664-5dfa9d8cdead0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt11.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt11.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:30	5761/5761	---M--	200	added ('OK')	image/png	etag:%221681-5dfa9d8cdeeb8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt21.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt21.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:31	60783/60783	---M--	200	added ('OK')	image/png	etag:%22ed6f-5dfa9d8cf3ea8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt2.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt2.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:31	5141/5141	---M--	200	added ('OK')	image/png	etag:%221415-5dfa9d8cfbba8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt31.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt31.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:32	5807/5807	---M--	200	added ('OK')	image/png	etag:%2216af-5dfa9d8cca2b0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt61.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt61.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:33	8840/8840	---M--	200	added ('OK')	image/png	etag:%222288-5dfa9d8cd2f50%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt51.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt51.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:33	2431/2431	---M--	200	added ('OK')	image/png	etag:%2297f-5dfa9d8cfac08%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/kpt-01.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/kpt-01.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:34	1857/1857	---M--	200	added ('OK')	image/png	etag:%22741-5dfa9d8ce4890%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/muc-tieu-01.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/muc-tieu-01.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:34	84890/84890	---M--	200	added ('OK')	image/png	etag:%2214b9a-5dfa9d8cda098%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt3-1.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt3-1.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:34	14253/14253	---M--	200	added ('OK')	image/png	etag:%2237ad-5dfa9d8ce9a98%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt41.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/mkt41.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:34	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-5dfa9d8ccc1f0%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/xac-dinh-01.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/xac-dinh-01.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:35	1728/1728	---M--	200	added ('OK')	image/png	etag:%226c0-5dfa9d8cf9c68%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/chuyen-doi-01.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/chuyen-doi-01.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/giai-phap-marketing-tong-the/)
08:52:36	2385/2385	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Oct%202022%2001:52:33%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Flinh_vuc%2Fquay-chup-tvc-doanh-nghiep%2F	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed7266.json	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/quay-chup-tvc-doanh-nghiep/)
08:52:37	0/-1	---M--	301	error ('')			http://theme399v5.demov5.keyweb.vn/lien-he	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/lien-he.6d.delayed	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/quay-chup-tvc-doanh-nghiep/)
08:52:37	2492/2492	---MC-	200	added ('OK')	text/xml	date:Wed,%2012%20Oct%202022%2001:52:34%20GMT	http://theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftheme399v5.demov5.keyweb.vn%2Flinh_vuc%2Fquay-chup-tvc-doanh-nghiep%2F&format=xml	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/wp-json/oembed/1.0/embed80e5	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/quay-chup-tvc-doanh-nghiep/)
08:52:38	7613/7613	---M--	200	added ('OK')	image/png	etag:%221dbd-5dfa9d8d009c8%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/tick3.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/tick3.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/quay-chup-tvc-doanh-nghiep/)
08:52:38	6497/6497	---M--	200	added ('OK')	image/png	etag:%221961-5dfa9d8cf4e48%22	http://theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/tvc1-1.png	C:/Users/admin/Desktop/examples/en_media/en_media/theme399v5.demov5.keyweb.vn/userdata/8421/wp-content/uploads/2021/12/tvc1-1.png	(from http://theme399v5.demov5.keyweb.vn/linh_vuc/quay-chup-tvc-doanh-nghiep/)
